investor_id,transaction_date,amfi_code,transaction_type,amount,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status,units
INV003812,2024-10-11,100033,Lumpsum,267653,Haryana,Faridabad,B30,18-25,Female,3.6,Cheque,Verified,1076.0209420716055
INV003311,2024-10-11,118635,SIP,1625,Madhya Pradesh,Bhopal,B30,26-35,Male,9.5,Mandate,Verified,6.522518342325043
INV002843,2024-10-11,119093,Lumpsum,530157,Haryana,Faridabad,B30,26-35,Male,11.8,Net Banking,Verified,10737.791910558402
INV003310,2024-10-11,120507,SIP,894,Telangana,Hyderabad,T30,26-35,Male,8.0,Cheque,Verified,2.5853079321527286
INV003845,2024-10-11,100033,SIP,4584,Gujarat,Surat,T30,26-35,Female,10.1,Cheque,Verified,18.42863707283774
INV003963,2024-10-11,120841,SIP,10749,Tamil Nadu,Chennai,T30,26-35,Male,18.1,Mandate,Verified,25.651097348646832
INV003945,2024-10-11,101206,Redemption,182767,Gujarat,Ahmedabad,T30,46-55,Female,48.3,Mandate,Verified,429.65886731064444
INV000369,2024-10-11,149324,SIP,7764,Delhi,Gurugram,T30,26-35,Male,20.7,UPI,Verified,58.56851135349536
INV000830,2024-10-11,102885,SIP,2818,Tamil Nadu,Chennai,T30,36-45,Female,43.0,UPI,Verified,20.817312202801105
INV001995,2024-10-11,100033,SIP,541,Gujarat,Surat,T30,26-35,Male,20.8,Cheque,Verified,2.1749329529679793
INV002886,2024-10-11,119120,Lumpsum,66958,Tamil Nadu,Chennai,T30,18-25,Female,7.1,Mandate,Verified,1281.8338275636963
INV004729,2024-10-11,149323,Lumpsum,357276,Madhya Pradesh,Bhopal,B30,26-35,Male,19.4,Mandate,Verified,1938.958590440341
INV002040,2024-10-11,100025,SIP,1899,Karnataka,Mysore,B30,36-45,Female,49.1,Cheque,Verified,65.1379765722812
INV000005,2024-10-11,120504,SIP,48844,Punjab,Amritsar,B30,26-35,Female,10.4,Net Banking,Pending,456.3691166934822
INV001458,2024-10-11,119551,Redemption,281019,Tamil Nadu,Coimbatore,B30,46-55,Male,34.9,Net Banking,Verified,3871.110382552804
INV000112,2024-10-11,120843,SIP,2276,Tamil Nadu,Chennai,T30,26-35,Male,20.5,Mandate,Verified,20.872959246372453
INV000499,2024-10-11,148568,SIP,2002,Delhi,New Delhi,T30,36-45,Female,59.5,Net Banking,Verified,11.460373269280419
INV002221,2024-10-11,120844,Lumpsum,219135,Madhya Pradesh,Indore,T30,18-25,Male,5.7,UPI,Verified,57.29195902315739
INV003154,2024-10-11,149323,SIP,2320,Karnataka,Mysore,B30,26-35,Female,17.7,UPI,Verified,12.590781160283901
INV002112,2024-10-11,100025,SIP,29226,Madhya Pradesh,Indore,T30,56+,Male,41.3,UPI,Pending,1002.4868369149501
INV001805,2024-10-11,118633,SIP,5281,Gujarat,Ahmedabad,T30,36-45,Male,44.9,Mandate,Verified,86.05770640975918
INV004011,2024-10-11,118636,SIP,8509,Punjab,Amritsar,B30,18-25,Female,5.0,Mandate,Verified,253.39638711368144
INV002006,2024-10-12,120506,Redemption,331210,Punjab,Chandigarh,T30,26-35,Male,15.3,UPI,Verified,
INV004419,2024-10-12,101206,Redemption,500706,Karnataka,Mysore,B30,18-25,Female,3.1,UPI,Verified,
INV004144,2024-10-12,119092,SIP,1141,West Bengal,Kolkata,T30,26-35,Female,18.9,Cheque,Verified,
INV004100,2024-10-12,119095,Redemption,217281,Delhi,Gurugram,T30,26-35,Male,20.7,UPI,Verified,
INV001926,2024-10-12,119095,Lumpsum,381444,Uttar Pradesh,Agra,B30,46-55,Female,26.9,UPI,Verified,
INV001456,2024-10-12,102885,Lumpsum,51988,Punjab,Chandigarh,T30,36-45,Male,36.3,UPI,Verified,
INV002116,2024-10-12,120506,SIP,21257,Karnataka,Bangalore,T30,18-25,Male,3.8,Cheque,Verified,
INV000634,2024-10-12,102885,Lumpsum,399590,Karnataka,Bangalore,T30,26-35,Female,22.7,Net Banking,Verified,
INV004527,2024-10-12,119095,SIP,591,West Bengal,Kolkata,T30,36-45,Male,39.6,Cheque,Verified,
INV000299,2024-10-12,119599,Redemption,203951,Delhi,Noida,T30,26-35,Male,24.4,UPI,Verified,
INV003455,2024-10-12,120843,SIP,4350,Tamil Nadu,Coimbatore,B30,46-55,Male,40.2,Cheque,Verified,
INV003559,2024-10-12,102885,SIP,3569,Uttar Pradesh,Kanpur,B30,26-35,Female,9.4,Net Banking,Verified,
INV003526,2024-10-12,102885,Lumpsum,9700,Maharashtra,Nashik,B30,36-45,Male,24.2,Mandate,Verified,
INV003809,2024-10-12,100016,Lumpsum,543293,Tamil Nadu,Coimbatore,B30,36-45,Male,45.3,Mandate,Pending,
INV001393,2024-10-12,119094,Redemption,99137,Punjab,Chandigarh,T30,56+,Male,67.6,Net Banking,Verified,
INV000332,2024-10-12,119599,SIP,2827,Telangana,Hyderabad,T30,36-45,Female,12.9,Cheque,Pending,
INV002724,2024-10-12,102887,Redemption,148711,Rajasthan,Udaipur,B30,36-45,Male,26.3,Net Banking,Verified,
INV000772,2024-10-12,118632,Redemption,286484,Karnataka,Bangalore,T30,56+,Female,16.1,Cheque,Pending,
INV003012,2024-10-12,102887,Lumpsum,411021,Madhya Pradesh,Indore,T30,36-45,Male,41.8,Net Banking,Verified,
INV001206,2024-10-12,102886,SIP,27644,Delhi,Noida,T30,26-35,Male,11.7,UPI,Verified,
INV001312,2024-10-12,120842,SIP,2739,Delhi,Noida,T30,26-35,Male,6.9,Net Banking,Pending,
INV000799,2024-10-12,125498,Lumpsum,260080,Madhya Pradesh,Indore,T30,18-25,Male,4.6,Mandate,Verified,
INV002488,2024-10-12,120505,Lumpsum,271581,Delhi,Gurugram,T30,26-35,Male,12.2,Mandate,Verified,
INV003877,2024-10-12,102885,Redemption,148807,Rajasthan,Udaipur,B30,36-45,Female,25.4,Net Banking,Verified,
INV001363,2024-10-12,119552,Lumpsum,76249,Karnataka,Mysore,B30,56+,Male,29.4,Cheque,Verified,
INV000276,2024-10-12,120842,Lumpsum,178079,Telangana,Hyderabad,T30,36-45,Female,38.3,Net Banking,Verified,
INV003345,2024-10-12,119599,Redemption,70842,Maharashtra,Pune,T30,26-35,Female,17.7,Net Banking,Verified,
INV001982,2024-10-12,120842,Redemption,474479,Karnataka,Mysore,B30,26-35,Male,14.9,UPI,Verified,
INV004691,2024-10-12,120843,Redemption,173049,Delhi,Noida,T30,26-35,Male,14.5,Net Banking,Verified,
INV000764,2024-10-12,101207,Lumpsum,118776,Punjab,Chandigarh,T30,26-35,Male,15.6,Net Banking,Verified,
INV004210,2024-10-12,102885,SIP,808,Madhya Pradesh,Bhopal,B30,56+,Male,23.9,UPI,Verified,
INV000223,2024-10-12,120843,Lumpsum,260166,West Bengal,Kolkata,T30,26-35,Male,6.3,Mandate,Verified,
INV001465,2024-10-12,120507,Redemption,336936,Punjab,Amritsar,B30,26-35,Male,21.0,Mandate,Verified,
INV001025,2024-10-12,120505,SIP,487,Maharashtra,Pune,T30,18-25,Male,5.7,UPI,Verified,
INV003574,2024-10-12,119551,Redemption,296474,Haryana,Faridabad,B30,46-55,Male,48.4,UPI,Verified,
INV003202,2024-10-12,100016,Lumpsum,129836,Maharashtra,Pune,T30,46-55,Male,48.9,Mandate,Verified,
INV004818,2024-10-12,120506,SIP,4875,Maharashtra,Pune,T30,26-35,Male,23.5,Mandate,Verified,
INV001811,2024-10-12,119120,SIP,55964,Punjab,Amritsar,B30,18-25,Male,7.8,Cheque,Verified,
INV000925,2024-10-12,119094,Redemption,374268,Karnataka,Mysore,B30,18-25,Male,3.6,Mandate,Verified,
INV003219,2024-10-12,119094,SIP,8524,Maharashtra,Pune,T30,46-55,Male,57.8,UPI,Verified,
INV003539,2024-10-12,119093,Redemption,285666,Rajasthan,Udaipur,B30,56+,Female,54.9,UPI,Verified,
INV001055,2024-10-12,100025,SIP,24260,Haryana,Gurugram,T30,26-35,Female,17.6,Net Banking,Verified,
INV003801,2024-10-12,118633,SIP,6445,Punjab,Chandigarh,T30,26-35,Male,17.8,Mandate,Verified,
INV003272,2024-10-12,118632,Lumpsum,210095,Uttar Pradesh,Kanpur,B30,26-35,Male,21.8,Mandate,Verified,
INV000584,2024-10-12,120842,SIP,459,Uttar Pradesh,Kanpur,B30,46-55,Female,20.9,Mandate,Verified,
INV001423,2024-10-12,100016,Lumpsum,233409,Madhya Pradesh,Bhopal,B30,18-25,Female,7.7,Net Banking,Verified,
INV001032,2024-10-12,102886,SIP,2383,Tamil Nadu,Chennai,T30,26-35,Male,7.8,UPI,Verified,
INV001775,2024-10-12,120506,SIP,1610,Uttar Pradesh,Kanpur,B30,26-35,Female,8.3,Mandate,Verified,
INV003463,2024-10-12,101208,Redemption,237019,Uttar Pradesh,Kanpur,B30,26-35,Male,14.1,Cheque,Verified,
INV003618,2024-10-12,120504,SIP,16372,Delhi,Gurugram,T30,46-55,Female,72.4,Mandate,Verified,
INV001774,2024-10-12,120507,SIP,6345,Maharashtra,Nashik,B30,56+,Male,32.0,Mandate,Verified,
INV001909,2024-10-12,101208,Redemption,396790,Telangana,Hyderabad,T30,36-45,Male,34.2,Mandate,Verified,
INV000844,2024-10-12,102887,SIP,24468,Gujarat,Surat,T30,26-35,Male,6.5,UPI,Verified,
INV003540,2024-10-12,149322,Redemption,89616,Telangana,Hyderabad,T30,26-35,Male,23.6,Net Banking,Verified,
INV003700,2024-10-12,118633,SIP,443,Maharashtra,Nashik,B30,46-55,Male,42.6,Net Banking,Verified,
INV004033,2024-10-12,102885,Redemption,519384,West Bengal,Kolkata,T30,36-45,Male,56.1,Cheque,Verified,
INV000027,2024-10-12,118633,Lumpsum,125155,Punjab,Chandigarh,T30,26-35,Male,20.7,Mandate,Verified,
INV000957,2024-10-12,120841,SIP,7009,Madhya Pradesh,Bhopal,B30,36-45,Male,38.2,Cheque,Verified,
INV002524,2024-10-12,102886,Redemption,348165,Rajasthan,Udaipur,B30,46-55,Male,72.9,Mandate,Verified,
INV002989,2024-10-12,118634,SIP,57741,Haryana,Faridabad,B30,46-55,Male,16.3,Cheque,Verified,
INV001903,2024-10-12,118633,Redemption,376738,Delhi,New Delhi,T30,26-35,Female,8.8,Net Banking,Verified,
INV002990,2024-10-12,100033,SIP,15918,Uttar Pradesh,Kanpur,B30,46-55,Female,79.4,Mandate,Verified,
INV004554,2024-10-12,118634,Redemption,261505,Rajasthan,Jaipur,T30,26-35,Female,10.7,Mandate,Verified,
INV002067,2024-10-12,119093,SIP,7027,Gujarat,Ahmedabad,T30,36-45,Female,46.2,UPI,Verified,
INV004412,2024-10-12,120503,SIP,1033,Punjab,Amritsar,B30,26-35,Female,21.6,UPI,Pending,
INV003598,2024-10-12,149322,SIP,2213,Delhi,Gurugram,T30,26-35,Female,12.7,UPI,Verified,
INV001075,2024-10-12,149323,SIP,2045,Punjab,Chandigarh,T30,26-35,Female,24.5,UPI,Pending,
INV001399,2024-10-12,101208,SIP,8643,Delhi,New Delhi,T30,26-35,Female,16.4,UPI,Verified,
INV003705,2024-10-12,100016,SIP,1732,Telangana,Hyderabad,T30,26-35,Male,8.0,UPI,Verified,
INV002188,2024-10-12,101207,Lumpsum,407723,Rajasthan,Jaipur,T30,26-35,Male,19.1,Cheque,Verified,
INV003968,2024-10-12,120504,SIP,11809,Maharashtra,Mumbai,T30,46-55,Female,58.7,Net Banking,Verified,
INV001580,2024-10-12,120503,SIP,4664,Punjab,Chandigarh,T30,26-35,Male,18.7,UPI,Verified,
INV002259,2024-10-12,119092,Lumpsum,54290,Madhya Pradesh,Bhopal,B30,18-25,Female,6.7,Mandate,Verified,
INV001304,2024-10-12,118636,SIP,1038,Gujarat,Ahmedabad,T30,26-35,Male,21.8,Net Banking,Verified,
INV003021,2024-10-12,102885,Lumpsum,31122,Telangana,Hyderabad,T30,56+,Female,65.0,Cheque,Verified,
INV000815,2024-10-12,100025,Lumpsum,338478,Karnataka,Mysore,B30,26-35,Male,9.2,Net Banking,Verified,
INV004630,2024-10-12,148567,Lumpsum,29968,Madhya Pradesh,Bhopal,B30,26-35,Female,6.3,Net Banking,Verified,
INV002804,2024-10-12,118632,SIP,475,Madhya Pradesh,Indore,T30,36-45,Male,39.9,Cheque,Verified,
INV003916,2024-10-13,101207,Redemption,383445,Karnataka,Mysore,B30,26-35,Male,23.6,Mandate,Verified,
INV001949,2024-10-13,118635,Lumpsum,144344,Rajasthan,Jaipur,T30,36-45,Male,43.2,Cheque,Verified,
INV003014,2024-10-13,102887,Lumpsum,230720,Karnataka,Bangalore,T30,26-35,Female,12.3,Mandate,Verified,
INV003038,2024-10-13,119094,SIP,1000,Gujarat,Ahmedabad,T30,18-25,Male,6.0,Mandate,Verified,
INV004258,2024-10-13,120504,SIP,5611,Gujarat,Ahmedabad,T30,36-45,Male,56.6,UPI,Verified,
INV000347,2024-10-13,120841,SIP,5631,West Bengal,Kolkata,T30,18-25,Male,7.7,Net Banking,Verified,
INV000010,2024-10-13,125497,Lumpsum,315731,Maharashtra,Pune,T30,36-45,Male,13.6,UPI,Verified,
INV002881,2024-10-13,148568,SIP,7501,Uttar Pradesh,Agra,B30,26-35,Female,11.4,Net Banking,Verified,
INV004282,2024-10-13,119095,SIP,13484,Punjab,Amritsar,B30,26-35,Male,20.8,Cheque,Verified,
INV000977,2024-10-13,120841,SIP,11833,Karnataka,Mysore,B30,56+,Male,22.5,UPI,Verified,
INV002810,2024-10-13,120842,Lumpsum,410937,Punjab,Amritsar,B30,36-45,Male,33.2,Cheque,Pending,
INV002641,2024-10-13,102886,Lumpsum,454544,Maharashtra,Nashik,B30,56+,Male,27.1,Net Banking,Verified,
INV001500,2024-10-13,120505,Lumpsum,457786,Maharashtra,Pune,T30,26-35,Female,6.5,UPI,Verified,
INV004807,2024-10-13,118635,SIP,2316,Maharashtra,Mumbai,T30,36-45,Male,31.4,Net Banking,Verified,
INV003772,2024-10-13,120507,SIP,1113,Punjab,Amritsar,B30,18-25,Female,6.8,Mandate,Verified,
INV002390,2024-10-13,118636,SIP,454,Uttar Pradesh,Kanpur,B30,56+,Female,24.4,Cheque,Verified,
INV004027,2024-10-13,120842,SIP,10555,Punjab,Amritsar,B30,26-35,Male,8.7,Cheque,Verified,
INV004619,2024-10-13,100025,Lumpsum,213344,Gujarat,Ahmedabad,T30,46-55,Male,47.9,UPI,Verified,
INV000970,2024-10-13,118635,SIP,2431,Tamil Nadu,Coimbatore,B30,46-55,Male,28.8,Net Banking,Verified,
INV000137,2024-10-13,119093,Lumpsum,376937,Rajasthan,Jaipur,T30,26-35,Female,12.0,Cheque,Verified,
INV004030,2024-10-13,120505,SIP,20501,Uttar Pradesh,Lucknow,T30,18-25,Female,4.4,Mandate,Verified,
INV001530,2024-10-13,148567,Lumpsum,60387,Telangana,Hyderabad,T30,26-35,Male,21.0,Cheque,Verified,
INV002440,2024-10-13,100033,SIP,44535,Karnataka,Bangalore,T30,18-25,Female,3.0,UPI,Verified,
INV004376,2024-10-13,101208,SIP,2090,West Bengal,Kolkata,T30,46-55,Female,92.6,Mandate,Verified,
INV003822,2024-10-13,100025,Lumpsum,489121,Rajasthan,Jaipur,T30,26-35,Male,12.9,Cheque,Verified,
INV003450,2024-10-13,119120,Lumpsum,448827,Maharashtra,Nashik,B30,18-25,Female,4.2,Net Banking,Verified,
INV000098,2024-10-13,100016,SIP,17901,Telangana,Hyderabad,T30,36-45,Male,33.8,Cheque,Verified,
INV001550,2024-10-13,102887,Redemption,145712,Punjab,Chandigarh,T30,18-25,Male,4.1,Cheque,Verified,
INV004451,2024-10-13,119092,Redemption,97971,Madhya Pradesh,Bhopal,B30,56+,Male,78.6,UPI,Verified,
INV001597,2024-10-13,120504,Lumpsum,310384,West Bengal,Kolkata,T30,36-45,Male,46.1,Cheque,Verified,
INV002700,2024-10-13,148568,Redemption,398471,Tamil Nadu,Coimbatore,B30,26-35,Male,8.1,Net Banking,Verified,
INV003821,2024-10-13,119093,Lumpsum,338330,Delhi,Noida,T30,18-25,Female,6.4,Net Banking,Pending,
INV002282,2024-10-13,120504,SIP,6845,West Bengal,Kolkata,T30,36-45,Male,53.7,Cheque,Pending,
INV002106,2024-10-13,148568,Lumpsum,19355,Uttar Pradesh,Lucknow,T30,26-35,Male,20.8,Cheque,Pending,
INV000389,2024-10-13,120504,SIP,2779,Delhi,Gurugram,T30,46-55,Male,50.2,Cheque,Verified,
INV004642,2024-10-13,120507,SIP,56721,Uttar Pradesh,Kanpur,B30,46-55,Male,31.9,Cheque,Verified,
INV001117,2024-10-13,101208,SIP,6485,Punjab,Amritsar,B30,18-25,Male,3.9,Cheque,Verified,
INV002832,2024-10-13,119092,Redemption,361537,Uttar Pradesh,Lucknow,T30,26-35,Male,15.9,Mandate,Verified,
INV000836,2024-10-13,119092,SIP,412,Haryana,Gurugram,T30,26-35,Male,24.4,Cheque,Verified,
INV001107,2024-10-13,100016,SIP,1094,Gujarat,Ahmedabad,T30,26-35,Male,19.5,Cheque,Verified,
INV002117,2024-10-13,120844,Redemption,321375,Delhi,Gurugram,T30,26-35,Male,21.7,UPI,Verified,
INV004441,2024-10-13,120507,SIP,2384,Uttar Pradesh,Lucknow,T30,26-35,Male,24.0,Mandate,Verified,
INV001049,2024-10-13,149322,SIP,1943,Madhya Pradesh,Indore,T30,36-45,Female,52.5,Net Banking,Pending,
INV004866,2024-10-13,120505,SIP,14088,Madhya Pradesh,Bhopal,B30,36-45,Male,14.6,Mandate,Verified,
INV000145,2024-10-13,118635,Lumpsum,158919,Delhi,New Delhi,T30,26-35,Male,9.3,Net Banking,Verified,
INV001888,2024-10-13,119092,SIP,3250,Delhi,New Delhi,T30,18-25,Female,6.4,Mandate,Verified,
INV000332,2024-10-13,102886,SIP,15666,Telangana,Hyderabad,T30,36-45,Female,12.9,UPI,Verified,
INV000606,2024-10-13,120506,Lumpsum,48524,Karnataka,Mysore,B30,18-25,Male,7.8,Mandate,Verified,
INV004493,2024-10-13,119092,SIP,8901,Tamil Nadu,Chennai,T30,36-45,Male,19.3,Mandate,Verified,
INV000655,2024-10-13,120844,Lumpsum,308880,Karnataka,Bangalore,T30,26-35,Male,8.0,UPI,Pending,
INV004307,2024-10-13,120503,Lumpsum,187853,Haryana,Faridabad,B30,26-35,Male,19.3,Cheque,Verified,
INV000307,2024-10-13,120503,SIP,5020,Telangana,Hyderabad,T30,18-25,Male,7.8,Mandate,Verified,
INV001823,2024-10-13,100033,Lumpsum,473255,Tamil Nadu,Coimbatore,B30,26-35,Male,17.1,Cheque,Verified,
INV004593,2024-10-14,118636,SIP,11792,Punjab,Amritsar,B30,26-35,Male,13.7,Net Banking,Verified,349.30668902166286
INV001605,2024-10-14,148569,SIP,4460,Uttar Pradesh,Kanpur,B30,26-35,Female,12.4,Mandate,Verified,75.6683757087548
INV003179,2024-10-14,148569,SIP,2431,Rajasthan,Jaipur,T30,36-45,Male,53.3,UPI,Verified,41.244354562328006
INV003905,2024-10-14,102886,SIP,1014,Maharashtra,Mumbai,T30,26-35,Male,24.3,Mandate,Verified,6.414011135330575
INV004825,2024-10-14,125498,Lumpsum,136658,Delhi,Noida,T30,56+,Male,15.3,Mandate,Verified,887.2496093148937
INV004742,2024-10-14,118633,SIP,2263,Punjab,Chandigarh,T30,26-35,Male,16.2,Cheque,Verified,37.29584521317798
INV001640,2024-10-14,120843,SIP,3109,Rajasthan,Jaipur,T30,36-45,Female,52.6,Mandate,Verified,28.396998997108238
INV004375,2024-10-14,100033,SIP,2563,Madhya Pradesh,Bhopal,B30,26-35,Male,17.7,UPI,Verified,10.46799236731013
INV002567,2024-10-14,120842,SIP,7411,Madhya Pradesh,Indore,T30,36-45,Male,20.3,UPI,Pending,118.513993478612
INV002049,2024-10-14,120505,SIP,2996,Tamil Nadu,Coimbatore,B30,36-45,Female,36.8,Net Banking,Verified,9.099380051583402
INV001999,2024-10-14,120507,SIP,10750,Rajasthan,Udaipur,B30,18-25,Male,5.8,Cheque,Verified,31.07671119935291
INV002526,2024-10-14,120503,Lumpsum,159810,Madhya Pradesh,Bhopal,B30,18-25,Female,3.5,Cheque,Verified,1596.6534319906166
INV003436,2024-10-14,118635,Redemption,114530,Maharashtra,Mumbai,T30,36-45,Female,54.4,Net Banking,Verified,459.15401484142285
INV000825,2024-10-14,101207,SIP,5604,Madhya Pradesh,Bhopal,B30,18-25,Female,5.5,Cheque,Verified,79.88857795765222
INV000183,2024-10-14,119093,Redemption,118313,Tamil Nadu,Coimbatore,B30,26-35,Male,9.8,Cheque,Verified,2443.171023830174
INV004760,2024-10-14,120507,SIP,2118,Uttar Pradesh,Lucknow,T30,18-25,Male,4.8,Net Banking,Verified,6.122834820486462
INV004289,2024-10-14,149323,SIP,525,Karnataka,Bangalore,T30,26-35,Male,14.8,UPI,Verified,2.8289000428376294
INV000589,2024-10-14,101207,SIP,5187,Uttar Pradesh,Kanpur,B30,18-25,Female,6.3,Cheque,Verified,73.94397820598537
INV001018,2024-10-14,148568,Redemption,6966,Telangana,Hyderabad,T30,46-55,Female,65.2,Mandate,Verified,40.01596962324901
INV004959,2024-10-14,102886,Redemption,370919,Delhi,New Delhi,T30,18-25,Female,5.8,Net Banking,Verified,2346.2313573034335
INV003433,2024-10-14,120842,Redemption,392242,Rajasthan,Jaipur,T30,26-35,Female,9.1,Mandate,Verified,6272.590180817397
INV001820,2024-10-14,119093,Lumpsum,26428,Maharashtra,Mumbai,T30,36-45,Female,39.3,Mandate,Verified,545.7398917936646
INV003175,2024-10-14,119552,Lumpsum,560418,Punjab,Amritsar,B30,26-35,Female,24.3,Net Banking,Verified,4776.722663218627
INV001994,2024-10-14,120505,SIP,570,Tamil Nadu,Coimbatore,B30,18-25,Female,5.2,Net Banking,Verified,1.7311904637525164
INV001021,2024-10-14,148569,SIP,1781,Maharashtra,Mumbai,T30,56+,Male,50.5,Mandate,Verified,30.21645227293549
INV001262,2024-10-14,148569,SIP,2046,Karnataka,Bangalore,T30,26-35,Male,14.0,Mandate,Verified,34.712443206303206
INV003357,2024-10-14,119598,SIP,8990,Madhya Pradesh,Bhopal,B30,26-35,Female,15.3,Mandate,Verified,45.70948596403543
INV001935,2024-10-14,119093,SIP,9362,Rajasthan,Jaipur,T30,26-35,Male,21.2,Mandate,Verified,193.32589931028787
INV003598,2024-10-14,100016,SIP,526,Delhi,Gurugram,T30,26-35,Female,12.7,Mandate,Verified,0.9638916299938886
INV004804,2024-10-14,119599,SIP,2206,Maharashtra,Mumbai,T30,36-45,Male,44.1,UPI,Verified,18.223708830403027
INV000556,2024-10-14,119093,SIP,2425,Rajasthan,Udaipur,B30,18-25,Male,7.2,Cheque,Verified,50.07640523685623
INV003712,2024-10-14,125498,Lumpsum,316125,Maharashtra,Pune,T30,46-55,Male,82.6,UPI,Verified,2052.4358818705878
INV003073,2024-10-14,119120,SIP,6564,Punjab,Amritsar,B30,26-35,Male,11.9,Net Banking,Verified,125.62727512832585
INV003553,2024-10-14,148567,Lumpsum,276215,Punjab,Amritsar,B30,36-45,Male,33.0,Net Banking,Verified,2107.3998371851185
INV002339,2024-10-14,118632,SIP,566,Delhi,New Delhi,T30,36-45,Male,46.4,Cheque,Verified,7.941518990893912
INV003139,2024-10-14,118634,Lumpsum,91924,Karnataka,Mysore,B30,36-45,Male,39.4,Cheque,Verified,850.492953576504
INV003986,2024-10-14,119551,Redemption,155071,Telangana,Hyderabad,T30,36-45,Male,44.2,UPI,Verified,2138.5091900002208
INV000033,2024-10-14,148569,SIP,584,Delhi,New Delhi,T30,36-45,Female,12.4,UPI,Verified,9.908146056931121
INV004642,2024-10-14,118633,SIP,7430,Uttar Pradesh,Kanpur,B30,46-55,Male,31.9,Cheque,Verified,122.45167031989057
INV000360,2024-10-14,120841,Lumpsum,407093,Maharashtra,Mumbai,T30,36-45,Female,55.3,Cheque,Verified,968.0034982835535
INV000910,2024-10-14,120507,SIP,576,Madhya Pradesh,Indore,T30,46-55,Male,58.8,UPI,Verified,1.6651335489141652
INV003638,2024-10-14,120843,Lumpsum,185050,West Bengal,Kolkata,T30,56+,Male,27.1,Cheque,Verified,1690.2105707349242
INV002092,2024-10-14,148567,SIP,6515,Punjab,Amritsar,B30,18-25,Male,7.7,Cheque,Verified,49.70660514186792
INV000138,2024-10-14,120505,SIP,2743,Telangana,Hyderabad,T30,26-35,Male,24.7,Mandate,Verified,8.33097445977746
INV002837,2024-10-14,125497,Redemption,162840,Delhi,Gurugram,T30,26-35,Female,14.6,UPI,Pending,214.70395075574234
INV004828,2024-10-14,149323,SIP,42083,Gujarat,Surat,T30,56+,Female,58.3,Net Banking,Verified,226.7592390528304
INV004933,2024-10-14,118635,Lumpsum,53728,Karnataka,Bangalore,T30,46-55,Female,65.3,Net Banking,Verified,215.39707421112345
INV003630,2024-10-14,119599,Redemption,87658,Karnataka,Bangalore,T30,18-25,Female,4.9,Mandate,Verified,724.1404662989431
INV002798,2024-10-14,120843,Redemption,314570,Tamil Nadu,Coimbatore,B30,26-35,Female,24.5,Net Banking,Verified,2873.2209631779792
INV001206,2024-10-14,120841,Redemption,232278,Delhi,Noida,T30,26-35,Male,11.7,Cheque,Verified,552.3207634970565
INV004545,2024-10-14,149324,Lumpsum,384016,Madhya Pradesh,Indore,T30,26-35,Male,12.8,Cheque,Verified,2889.5022136878447
INV001453,2024-10-14,100016,SIP,2622,Gujarat,Ahmedabad,T30,36-45,Male,34.6,UPI,Verified,4.804798201224289
INV003203,2024-10-14,100016,Redemption,288169,Telangana,Hyderabad,T30,26-35,Male,22.5,UPI,Verified,528.0678462427925
INV001608,2024-10-14,102885,SIP,2906,Delhi,Gurugram,T30,26-35,Male,13.1,Mandate,Verified,21.639847701939022
